Zeit;Zeit_Time;Leistung_Total;Leistung_Max_Total;Leistung_NCS;Leistung_HPC;Leistung_MCS;Ladestrategie;Netzanschluss;Ladequote
2405;2024-01-02 16:05:00;5676,657867812485;17000;200,0;1876,4627238124851;3600,195144;p_max;51350,0;0,998320738874895
2410;2024-01-02 16:10:00;6207,598640905553;17650;200,0;1657,3851178636241;4350,213523041929;p_max;51350,0;0,998320738874895
2415;2024-01-02 16:15:00;6149,6326560000025;14950;200,0;1050,0;4899,6326560000025;p_max;51350,0;0,998320738874895
2420;2024-01-02 16:20:00;6511,841775924454;10400;300,0;1400,0;4811,841775924455;p_max;51350,0;0,998320738874895
2425;2024-01-02 16:25:00;4893,516882120483;8800;400,0;1166,7973021565658;3326,7195799639176;p_max;51350,0;0,998320738874895
2430;2024-01-02 16:30:00;4003,4985430838683;8900;500,0;1050,0;2453,4985430838688;p_max;51350,0;0,998320738874895
2435;2024-01-02 16:35:00;4355,329362999999;10650;600,0;1050,0;2705,3293629999994;p_max;51350,0;0,998320738874895
2440;2024-01-02 16:40:00;3666,912269485557;10850;800,0;735,0453916952331;2131,8668777903235;p_max;51350,0;0,998320738874895
2445;2024-01-02 16:45:00;2761,438642;9150;800,0;350,0;1611,438642;p_max;51350,0;0,998320738874895
2450;2024-01-02 16:50:00;4280,136106;8150;800,0;350,0;3130,1361060000004;p_max;51350,0;0,998320738874895
2455;2024-01-02 16:55:00;4405,922880000001;7500;800,0;700,0;2905,922880000001;p_max;51350,0;0,998320738874895
2460;2024-01-02 17:00:00;3283,2807387892008;6500;800,0;395,37087409572706;2087,909864693473;p_max;51350,0;0,998320738874895
2465;2024-01-02 17:05:00;6048,003679941435;8600;900,0;700,0;4448,003679941435;p_max;51350,0;0,998320738874895
2470;2024-01-02 17:10:00;9421,074776223048;13050;1000,0;1050,0;7371,074776223048;p_max;51350,0;0,998320738874895
2475;2024-01-02 17:15:00;9638,753392931663;14500;1100,0;1400,0;7138,753392931663;p_max;51350,0;0,998320738874895
2480;2024-01-02 17:20:00;11538,140480999999;15150;1400,0;1750,0;8388,140481;p_max;51350,0;0,998320738874895
2485;2024-01-02 17:25:00;12102,356729402853;17500;1400,0;2100,0;8602,356729402854;p_max;51350,0;0,998320738874895
2490;2024-01-02 17:30:00;9407,679642076502;17850;1400,0;2135,864099909305;5871,815542167198;p_max;51350,0;0,998320738874895
2495;2024-01-02 17:35:00;8967,783002246102;17300;1500,0;2450,0;5017,783002246103;p_max;51350,0;0,998320738874895
2500;2024-01-02 17:40:00;9258,001846568111;18250;1800,0;2450,0;5008,001846568113;p_max;51350,0;0,998320738874895
2505;2024-01-02 17:45:00;8683,049688246729;19600;1800,0;2647,0128833665867;4236,036804880142;p_max;51350,0;0,998320738874895
2510;2024-01-02 17:50:00;7390,317325484331;17350;1900,0;1975,8131869636757;3514,5041385206564;p_max;51350,0;0,998320738874895
2515;2024-01-02 17:55:00;8340,132352000002;14400;2300,0;1750,0;4290,132352000001;p_max;51350,0;0,998320738874895
2520;2024-01-02 18:00:00;6881,374228157515;13150;2400,0;1269,062189687573;3212,3120384699423;p_max;51350,0;0,998320738874895
2525;2024-01-02 18:05:00;6333,115654775379;10900;2500,0;861,6285431237109;2971,4871116516674;p_max;51350,0;0,998320738874895
2530;2024-01-02 18:10:00;5374,439277217867;9550;2500,0;700,0;2174,4392772178676;p_max;51350,0;0,998320738874895
2535;2024-01-02 18:15:00;7390,974709985209;12200;2500,0;467,38651798521187;4423,588191999997;p_max;51350,0;0,998320738874895
2540;2024-01-02 18:20:00;8007,398865606196;12050;2700,0;350,0;4957,398865606196;p_max;51350,0;0,998320738874895
2545;2024-01-02 18:25:00;9446,300232040288;13250;2900,0;310,4642570402895;6235,835975000001;p_max;51350,0;0,998320738874895
2550;2024-01-02 18:30:00;8769,120194000025;12300;3300,0;0,0;5469,120194000025;p_max;51350,0;0,998320738874895
2555;2024-01-02 18:35:00;7840,091949156099;11600;3600,0;0,0;4240,091949156099;p_max;51350,0;0,998320738874895
2560;2024-01-02 18:40:00;8099,177047604582;12800;3800,0;0,0;4299,177047604582;p_max;51350,0;0,998320738874895
2565;2024-01-02 18:45:00;7979,7811919137075;13100;4100,0;0,0;3879,7811919137075;p_max;51350,0;0,998320738874895
2570;2024-01-02 18:50:00;8358,823290307282;15100;4100,0;0,0;4258,823290307282;p_max;51350,0;0,998320738874895
2575;2024-01-02 18:55:00;8658,368908831899;15400;4400,0;0,0;4258,3689088319;p_max;51350,0;0,998320738874895
2580;2024-01-02 19:00:00;9562,629340585667;14250;4813,689817630807;350,0;4398,939522954859;p_max;51350,0;0,998320738874895
2585;2024-01-02 19:05:00;10665,98961804822;15250;4800,0;350,0;5515,989618048221;p_max;51350,0;0,998320738874895
2590;2024-01-02 19:10:00;11103,771564;14550;5100,0;350,0;5653,771564;p_max;51350,0;0,998320738874895
2595;2024-01-02 19:15:00;14681,493746525648;19050;5600,0;350,0;8731,493746525648;p_max;51350,0;0,998320738874895
2600;2024-01-02 19:20:00;15987,480256030629;21400;5600,0;700,0;9687,480256030634;p_max;51350,0;0,998320738874895
2605;2024-01-02 19:25:00;17541,86156316738;22600;5800,0;700,0;11041,86156316738;p_max;51350,0;0,998320738874895
2610;2024-01-02 19:30:00;15995,723071086419;24050;5900,0;1050,0;9045,72307108642;p_max;51350,0;0,998320738874895
2615;2024-01-02 19:35:00;19382,908429124534;27050;5900,0;1050,0;12432,90842912453;p_max;51350,0;0,998320738874895
2620;2024-01-02 19:40:00;19187,755086675556;29150;5913,449260730656;1001,8683486915343;12272,437477253361;p_max;51350,0;0,998320738874895
2625;2024-01-02 19:45:00;16879,03757383997;28300;6400,0;700,0;9779,037573839976;p_max;51350,0;0,998320738874895
2630;2024-01-02 19:50:00;18113,208000000002;29600;6700,0;700,0;10713,208;p_max;51350,0;0,998320738874895
2635;2024-01-02 19:55:00;16766,42229599172;29700;6800,0;700,0;9266,422295991722;p_max;51350,0;0,998320738874895
2640;2024-01-02 20:00:00;14202,363610043192;27100;7200,0;521,569612229079;6480,793997814116;p_max;51350,0;0,998320738874895
2645;2024-01-02 20:05:00;14012,239051833369;26950;7400,0;350,0;6262,23905183337;p_max;51350,0;0,998320738874895
2650;2024-01-02 20:10:00;13562,085356985619;24950;7400,0;119,01315619252125;6043,072200793102;p_max;51350,0;0,998320738874895
2655;2024-01-02 20:15:00;14758,57499028585;26600;7400,0;0,0;7358,574990285853;p_max;51350,0;0,998320738874895
2660;2024-01-02 20:20:00;16569,806550051133;24700;7500,0;0,0;9069,806550051133;p_max;51350,0;0,998320738874895
2665;2024-01-02 20:25:00;15063,055397413034;21800;7600,0;0,0;7463,055397413037;p_max;51350,0;0,998320738874895
2670;2024-01-02 20:30:00;15165,050182345596;23900;7700,0;0,0;7465,050182345596;p_max;51350,0;0,998320738874895
2675;2024-01-02 20:35:00;14777,655823999998;22000;7800,0;0,0;6977,655824;p_max;51350,0;0,998320738874895
2680;2024-01-02 20:40:00;13942,578415445183;22000;7800,0;0,0;6142,578415445187;p_max;51350,0;0,998320738874895
2685;2024-01-02 20:45:00;12947,438542535558;22200;8000,0;0,0;4947,438542535557;p_max;51350,0;0,998320738874895
2690;2024-01-02 20:50:00;10930,498141736309;20300;8000,393336559369;0,0;2930,104805176939;p_max;51350,0;0,998320738874895
2695;2024-01-02 20:55:00;11518,026273;20400;8100,0;0,0;3418,0262730000013;p_max;51350,0;0,998320738874895
2700;2024-01-02 21:00:00;13357,511081499535;20500;8200,0;0,0;5157,511081499537;p_max;51350,0;0,998320738874895
2705;2024-01-02 21:05:00;13529,619360255052;18800;8500,0;0,0;5029,619360255054;p_max;51350,0;0,998320738874895
2710;2024-01-02 21:10:00;13993,802656999997;19900;8600,0;0,0;5393,802657;p_max;51350,0;0,998320738874895
2715;2024-01-02 21:15:00;13982,871555;18200;8900,0;0,0;5082,871555;p_max;51350,0;0,998320738874895
2720;2024-01-02 21:20:00;12776,353074595314;17500;9200,0;0,0;3576,3530745953162;p_max;51350,0;0,998320738874895
2725;2024-01-02 21:25:00;12205,748934911606;17600;9250,608402821901;0,0;2955,1405320897047;p_max;51350,0;0,998320738874895
2730;2024-01-02 21:30:00;10821,273797385344;16900;9500,0;0,0;1321,273797385345;p_max;51350,0;0,998320738874895
2735;2024-01-02 21:35:00;10280,68388785225;16900;9474,96456685225;0,0;805,719321;p_max;51350,0;0,998320738874895
2740;2024-01-02 21:40:00;10330,586501;16200;9700,0;0,0;630,586501;p_max;51350,0;0,998320738874895
2745;2024-01-02 21:45:00;11588,401932;14500;10000,0;0,0;1588,401932;p_max;51350,0;0,998320738874895
2750;2024-01-02 21:50:00;11381,902329682074;13800;10300,0;0,0;1081,9023296820756;p_max;51350,0;0,998320738874895
2755;2024-01-02 21:55:00;11297,89997569048;12900;10376,39854169048;0,0;921,5014339999999;p_max;51350,0;0,998320738874895
2760;2024-01-02 22:00:00;11248,700039193645;13000;10400,0;0,0;848,7000391936449;p_max;51350,0;0,998320738874895
2765;2024-01-02 22:05:00;13229,437885173007;15100;10488,36870217301;0,0;2741,069183;p_max;51350,0;0,998320738874895
2770;2024-01-02 22:10:00;13261,702307;14300;10600,0;0,0;2661,702307;p_max;51350,0;0,998320738874895
2775;2024-01-02 22:15:00;13511,426622251252;15400;10545,962957251255;0,0;2965,4636649999998;p_max;51350,0;0,998320738874895
2780;2024-01-02 22:20:00;14157,142265000002;16500;10600,0;0,0;3557,1422650000004;p_max;51350,0;0,998320738874895
2785;2024-01-02 22:25:00;14977,375005;17700;10800,0;0,0;4177,375005000001;p_max;51350,0;0,998320738874895
2790;2024-01-02 22:30:00;15264,05403429627;17700;10716,955396723708;0,0;4547,098637572563;p_max;51350,0;0,998320738874895
2795;2024-01-02 22:35:00;14255,91939800019;17700;10700,0;0,0;3555,9193980001883;p_max;51350,0;0,998320738874895
2800;2024-01-02 22:40:00;14419,223929147789;18900;10731,391987755249;0,0;3687,8319413925387;p_max;51350,0;0,998320738874895
2805;2024-01-02 22:45:00;13657,654076595876;19200;10900,0;0,0;2757,6540765958775;p_max;51350,0;0,998320738874895
2810;2024-01-02 22:50:00;12361,24141622503;17200;10900,0;0,0;1461,2414162250307;p_max;51350,0;0,998320738874895
2815;2024-01-02 22:55:00;11994,999444311097;17300;10922,775057311097;0,0;1072,2243870000004;p_max;51350,0;0,998320738874895
2820;2024-01-02 23:00:00;12686,876835890424;17400;10895,56317203086;0,0;1791,3136638595652;p_max;51350,0;0,998320738874895
2825;2024-01-02 23:05:00;12449,126914748298;16600;11000,0;0,0;1449,1269147482985;p_max;51350,0;0,998320738874895
2830;2024-01-02 23:10:00;12403,566084999999;15600;11000,0;0,0;1403,566085;p_max;51350,0;0,998320738874895
2835;2024-01-02 23:15:00;12963,447126216892;15800;11066,895712551526;0,0;1896,5514136653633;p_max;51350,0;0,998320738874895
2840;2024-01-02 23:20:00;14514,57533015795;17800;10858,74359515795;0,0;3655,831735;p_max;51350,0;0,998320738874895
2845;2024-01-02 23:25:00;14406,223884579942;17100;11000,0;0,0;3406,2238845799434;p_max;51350,0;0,998320738874895
2850;2024-01-02 23:30:00;13868,31461609259;17100;10989,37941909307;0,0;2878,9351969995205;p_max;51350,0;0,998320738874895
2855;2024-01-02 23:35:00;13434,858448312569;17000;10835,531614312567;0,0;2599,326834000002;p_max;51350,0;0,998320738874895
2860;2024-01-02 23:40:00;14166,227332000002;18100;10900,0;0,0;3266,227332000002;p_max;51350,0;0,998320738874895
2865;2024-01-02 23:45:00;13224,448506136403;17200;10980,35363271604;0,0;2244,0948734203653;p_max;51350,0;0,998320738874895
2870;2024-01-02 23:50:00;12415,348233854818;17300;10962,38679385482;0,0;1452,96144;p_max;51350,0;0,998320738874895
2875;2024-01-02 23:55:00;12003,846072999999;17300;10900,0;0,0;1103,8460729999986;p_max;51350,0;0,998320738874895
2880;2024-01-03 00:00:00;12706,587630999999;17300;10900,0;0,0;1806,587631;p_max;51350,0;0,998320738874895
2885;2024-01-03 00:05:00;12565,33233803205;15300;10838,11158303205;0,0;1727,2207549999998;p_max;51350,0;0,998320738874895
2890;2024-01-03 00:10:00;12916,601509554886;16300;10800,0;0,0;2116,601509554886;p_max;51350,0;0,998320738874895
2895;2024-01-03 00:15:00;12606,587630999999;16300;10800,0;0,0;1806,587631;p_max;51350,0;0,998320738874895
2900;2024-01-03 00:20:00;12208,155044486099;16300;10603,595006451134;0,0;1604,5600380349642;p_max;51350,0;0,998320738874895
2905;2024-01-03 00:25:00;11372,106079;15300;10500,0;0,0;872,1060789999992;p_max;51350,0;0,998320738874895
2910;2024-01-03 00:30:00;11244,903833301489;15400;10439,184512301488;0,0;805,7193210000005;p_max;51350,0;0,998320738874895
2915;2024-01-03 00:35:00;11086,5017024036;15500;10461,975528652485;0,0;624,5261737511154;p_max;51350,0;0,998320738874895
2920;2024-01-03 00:40:00;10958,714283114257;15500;10328,127782114258;0,0;630,586501;p_max;51350,0;0,998320738874895
2925;2024-01-03 00:45:00;10117,283607118472;14500;10056,670108118471;0,0;60,61349900000022;p_max;51350,0;0,998320738874895
2930;2024-01-03 00:50:00;9951,829978558972;14700;9951,829978558972;0,0;0,0;p_max;51350,0;0,998320738874895
2935;2024-01-03 00:55:00;9808,76098067017;13700;9808,76098067017;0,0;0,0;p_max;51350,0;0,998320738874895
2940;2024-01-03 01:00:00;9699,111351097145;13700;9699,111351097145;0,0;0,0;p_max;51350,0;0,998320738874895
2945;2024-01-03 01:05:00;9421,12268754636;13700;9421,12268754636;0,0;0,0;p_max;51350,0;0,998320738874895
2950;2024-01-03 01:10:00;9311,302674467852;13800;9311,302674467852;0,0;0,0;p_max;51350,0;0,998320738874895
2955;2024-01-03 01:15:00;9175,887138974049;13800;9175,887138974049;0,0;0,0;p_max;51350,0;0,998320738874895
2960;2024-01-03 01:20:00;9000,0;13700;9000,0;0,0;0,0;p_max;51350,0;0,998320738874895
2965;2024-01-03 01:25:00;9000,0;13600;9000,0;0,0;0,0;p_max;51350,0;0,998320738874895
2970;2024-01-03 01:30:00;8903,494470610902;13500;8903,494470610902;0,0;0,0;p_max;51350,0;0,998320738874895
2975;2024-01-03 01:35:00;8948,31728266913;13500;8948,31728266913;0,0;0,0;p_max;51350,0;0,998320738874895
2980;2024-01-03 01:40:00;8728,425831252933;13300;8728,425831252933;0,0;0,0;p_max;51350,0;0,998320738874895
2985;2024-01-03 01:45:00;8571,65666477539;13300;8571,65666477539;0,0;0,0;p_max;51350,0;0,998320738874895
2990;2024-01-03 01:50:00;8464,145345307423;13300;8464,145345307423;0,0;0,0;p_max;51350,0;0,998320738874895
2995;2024-01-03 01:55:00;8300,0;13300;8300,0;0,0;0,0;p_max;51350,0;0,998320738874895
3000;2024-01-03 02:00:00;8030,2865275707445;13300;8030,2865275707445;0,0;0,0;p_max;51350,0;0,998320738874895
3005;2024-01-03 02:05:00;7665,876470017519;13200;7665,876470017519;0,0;0,0;p_max;51350,0;0,998320738874895
3010;2024-01-03 02:10:00;7546,510331701724;13100;7546,510331701724;0,0;0,0;p_max;51350,0;0,998320738874895
3015;2024-01-03 02:15:00;7392,881011617049;13000;7392,881011617049;0,0;0,0;p_max;51350,0;0,998320738874895
3020;2024-01-03 02:20:00;7391,056485364847;12800;7391,056485364847;0,0;0,0;p_max;51350,0;0,998320738874895
3025;2024-01-03 02:25:00;7090,658811055706;12800;7090,658811055706;0,0;0,0;p_max;51350,0;0,998320738874895
3030;2024-01-03 02:30:00;6839,469020996499;12800;6839,469020996499;0,0;0,0;p_max;51350,0;0,998320738874895
3035;2024-01-03 02:35:00;6522,192027285615;12700;6522,192027285615;0,0;0,0;p_max;51350,0;0,998320738874895
3040;2024-01-03 02:40:00;6400,0;12400;6400,0;0,0;0,0;p_max;51350,0;0,998320738874895
3045;2024-01-03 02:45:00;6312,46194081352;12400;6312,46194081352;0,0;0,0;p_max;51350,0;0,998320738874895
3050;2024-01-03 02:50:00;6290,426898831435;12300;6290,426898831435;0,0;0,0;p_max;51350,0;0,998320738874895
3055;2024-01-03 02:55:00;6200,0;11900;6200,0;0,0;0,0;p_max;51350,0;0,998320738874895
3060;2024-01-03 03:00:00;6128,1176467769865;11800;6128,1176467769865;0,0;0,0;p_max;51350,0;0,998320738874895
3065;2024-01-03 03:05:00;5968,116987189411;11700;5968,116987189411;0,0;0,0;p_max;51350,0;0,998320738874895
3070;2024-01-03 03:10:00;5859,215133504344;11700;5859,215133504344;0,0;0,0;p_max;51350,0;0,998320738874895
3075;2024-01-03 03:15:00;5683,759528141257;11700;5683,759528141257;0,0;0,0;p_max;51350,0;0,998320738874895
3080;2024-01-03 03:20:00;5532,984949967484;11500;5532,984949967484;0,0;0,0;p_max;51350,0;0,998320738874895
3085;2024-01-03 03:25:00;5436,9249739283505;11300;5436,9249739283505;0,0;0,0;p_max;51350,0;0,998320738874895
3090;2024-01-03 03:30:00;5400,0;10900;5400,0;0,0;0,0;p_max;51350,0;0,998320738874895
3095;2024-01-03 03:35:00;5321,004452027586;10600;5321,004452027586;0,0;0,0;p_max;51350,0;0,998320738874895
3100;2024-01-03 03:40:00;5100,0;10400;5100,0;0,0;0,0;p_max;51350,0;0,998320738874895
3105;2024-01-03 03:45:00;5016,367312692607;10100;5016,367312692607;0,0;0,0;p_max;51350,0;0,998320738874895
3110;2024-01-03 03:50:00;4900,0;10100;4900,0;0,0;0,0;p_max;51350,0;0,998320738874895
3115;2024-01-03 03:55:00;4869,6038594356105;9800;4869,6038594356105;0,0;0,0;p_max;51350,0;0,998320738874895
3120;2024-01-03 04:00:00;4788,36245481452;9300;4788,36245481452;0,0;0,0;p_max;51350,0;0,998320738874895
3125;2024-01-03 04:05:00;4687,165595047539;9300;4687,165595047539;0,0;0,0;p_max;51350,0;0,998320738874895
3130;2024-01-03 04:10:00;4252,388977441678;9000;4252,388977441678;0,0;0,0;p_max;51350,0;0,998320738874895
3135;2024-01-03 04:15:00;3761,4473484979285;8500;3761,4473484979285;0,0;0,0;p_max;51350,0;0,998320738874895
3140;2024-01-03 04:20:00;3478,1241846515895;8500;3478,1241846515895;0,0;0,0;p_max;51350,0;0,998320738874895
3145;2024-01-03 04:25:00;3400,0;8300;3400,0;0,0;0,0;p_max;51350,0;0,998320738874895
3150;2024-01-03 04:30:00;3400,0;8200;3400,0;0,0;0,0;p_max;51350,0;0,998320738874895
3155;2024-01-03 04:35:00;3301,6237585581785;8200;3301,6237585581785;0,0;0,0;p_max;51350,0;0,998320738874895
3160;2024-01-03 04:40:00;3200,0;8100;3200,0;0,0;0,0;p_max;51350,0;0,998320738874895
3165;2024-01-03 04:45:00;3056,5004518879687;7600;3056,5004518879687;0,0;0,0;p_max;51350,0;0,998320738874895
3170;2024-01-03 04:50:00;2900,0;7300;2900,0;0,0;0,0;p_max;51350,0;0,998320738874895
3175;2024-01-03 04:55:00;2900,0;7200;2900,0;0,0;0,0;p_max;51350,0;0,998320738874895
3180;2024-01-03 05:00:00;2880,975565116726;6800;2880,975565116726;0,0;0,0;p_max;51350,0;0,998320738874895
3185;2024-01-03 05:05:00;2647,4320915547114;6600;2647,4320915547114;0,0;0,0;p_max;51350,0;0,998320738874895
3190;2024-01-03 05:10:00;2600,0;6600;2600,0;0,0;0,0;p_max;51350,0;0,998320738874895
3195;2024-01-03 05:15:00;2528,311202672602;6600;2528,311202672602;0,0;0,0;p_max;51350,0;0,998320738874895
3200;2024-01-03 05:20:00;2448,698264731632;6500;2448,698264731632;0,0;0,0;p_max;51350,0;0,998320738874895
3205;2024-01-03 05:25:00;2298,228542283494;6400;2298,228542283494;0,0;0,0;p_max;51350,0;0,998320738874895
3210;2024-01-03 05:30:00;2039,9791788739954;6300;2039,9791788739954;0,0;0,0;p_max;51350,0;0,998320738874895
3215;2024-01-03 05:35:00;1900,0;6200;1900,0;0,0;0,0;p_max;51350,0;0,998320738874895
3220;2024-01-03 05:40:00;1840,97944937808;6200;1840,97944937808;0,0;0,0;p_max;51350,0;0,998320738874895
3225;2024-01-03 05:45:00;1723,3108445786627;6000;1723,3108445786627;0,0;0,0;p_max;51350,0;0,998320738874895
3230;2024-01-03 05:50:00;1700,0;5900;1700,0;0,0;0,0;p_max;51350,0;0,998320738874895
3235;2024-01-03 05:55:00;1554,187144933909;5800;1554,187144933909;0,0;0,0;p_max;51350,0;0,998320738874895
3240;2024-01-03 06:00:00;1400,0;5700;1400,0;0,0;0,0;p_max;51350,0;0,998320738874895
3245;2024-01-03 06:05:00;1400,0;5400;1400,0;0,0;0,0;p_max;51350,0;0,998320738874895
3250;2024-01-03 06:10:00;1400,0;5300;1400,0;0,0;0,0;p_max;51350,0;0,998320738874895
3255;2024-01-03 06:15:00;1228,4094499040923;5000;1228,4094499040923;0,0;0,0;p_max;51350,0;0,998320738874895
3260;2024-01-03 06:20:00;1000,0;4700;1000,0;0,0;0,0;p_max;51350,0;0,998320738874895
3265;2024-01-03 06:25:00;987,7241350351198;4600;987,7241350351198;0,0;0,0;p_max;51350,0;0,998320738874895
3270;2024-01-03 06:30:00;900,0;4300;900,0;0,0;0,0;p_max;51350,0;0,998320738874895
3275;2024-01-03 06:35:00;900,0;4300;900,0;0,0;0,0;p_max;51350,0;0,998320738874895
3280;2024-01-03 06:40:00;900,0;4000;900,0;0,0;0,0;p_max;51350,0;0,998320738874895
3285;2024-01-03 06:45:00;900,0;3700;900,0;0,0;0,0;p_max;51350,0;0,998320738874895
3290;2024-01-03 06:50:00;900,0;3400;900,0;0,0;0,0;p_max;51350,0;0,998320738874895
3295;2024-01-03 06:55:00;900,0;3300;900,0;0,0;0,0;p_max;51350,0;0,998320738874895
3300;2024-01-03 07:00:00;900,0;3200;900,0;0,0;0,0;p_max;51350,0;0,998320738874895
3305;2024-01-03 07:05:00;900,0;3100;900,0;0,0;0,0;p_max;51350,0;0,998320738874895
3310;2024-01-03 07:10:00;885,2165056110405;2900;885,2165056110405;0,0;0,0;p_max;51350,0;0,998320738874895
3315;2024-01-03 07:15:00;800,0;2800;800,0;0,0;0,0;p_max;51350,0;0,998320738874895
3320;2024-01-03 07:20:00;764,9349852839076;2700;764,9349852839076;0,0;0,0;p_max;51350,0;0,998320738874895
3325;2024-01-03 07:25:00;700,0;2500;700,0;0,0;0,0;p_max;51350,0;0,998320738874895
3330;2024-01-03 07:30:00;700,0;2500;700,0;0,0;0,0;p_max;51350,0;0,998320738874895
3335;2024-01-03 07:35:00;700,0;2500;700,0;0,0;0,0;p_max;51350,0;0,998320738874895
3340;2024-01-03 07:40:00;604,4768857770814;2300;604,4768857770814;0,0;0,0;p_max;51350,0;0,998320738874895
3345;2024-01-03 07:45:00;774,4318924236304;2350;424,4318924236304;350,0;0,0;p_max;51350,0;0,998320738874895
3350;2024-01-03 07:50:00;750,0;2350;400,0;350,0;0,0;p_max;51350,0;0,998320738874895
3355;2024-01-03 07:55:00;724,7406031609224;2250;374,74060316092243;350,0;0,0;p_max;51350,0;0,998320738874895
3360;2024-01-03 08:00:00;650,0;2150;300,0;350,0;0,0;p_max;51350,0;0,998320738874895
3365;2024-01-03 08:05:00;1571,5014339999998;2950;300,0;350,0;921,5014339999999;p_max;51350,0;0,998320738874895
3370;2024-01-03 08:10:00;1628,3366913259665;3300;300,0;456,2306123259666;872,106079;p_max;51350,0;0,998320738874895
3375;2024-01-03 08:15:00;1399,610088345834;3100;243,89076734583384;350,0;805,719321;p_max;51350,0;0,998320738874895
3380;2024-01-03 08:20:00;1180,586501;3100;200,0;350,0;630,586501;p_max;51350,0;0,998320738874895
3385;2024-01-03 08:25:00;878,0854375051674;2800;200,0;350,0;328,0854375051674;p_max;51350,0;0,998320738874895
3390;2024-01-03 08:30:00;550,0;2450;200,0;350,0;0,0;p_max;51350,0;0,998320738874895
3395;2024-01-03 08:35:00;550,0;2450;200,0;350,0;0,0;p_max;51350,0;0,998320738874895
3400;2024-01-03 08:40:00;550,0;2350;200,0;350,0;0,0;p_max;51350,0;0,998320738874895
3405;2024-01-03 08:45:00;234,34987282767153;2250;200,0;34,349872827671525;0,0;p_max;51350,0;0,998320738874895
3410;2024-01-03 08:50:00;200,0;1150;200,0;0,0;0,0;p_max;51350,0;0,998320738874895
3415;2024-01-03 08:55:00;550,0;1050;200,0;350,0;0,0;p_max;51350,0;0,998320738874895
3420;2024-01-03 09:00:00;550,0;1050;200,0;350,0;0,0;p_max;51350,0;0,998320738874895
3425;2024-01-03 09:05:00;900,0;1400;200,0;700,0;0,0;p_max;51350,0;0,998320738874895
3430;2024-01-03 09:10:00;900,0;1400;200,0;700,0;0,0;p_max;51350,0;0,998320738874895
3435;2024-01-03 09:15:00;1250,0;1750;200,0;1050,0;0,0;p_max;51350,0;0,998320738874895
3440;2024-01-03 09:20:00;1190,8428450853958;1750;140,84284508539568;1050,0;0,0;p_max;51350,0;0,998320738874895
3445;2024-01-03 09:25:00;2022,1060790000001;2750;100,0;1050,0;872,106079;p_max;51350,0;0,998320738874895
3450;2024-01-03 09:30:00;2305,719321;3000;100,0;1400,0;805,719321;p_max;51350,0;0,998320738874895
3455;2024-01-03 09:35:00;2354,5757989861872;3250;100,0;1623,9892979861872;630,5865009999999;p_max;51350,0;0,998320738874895
3460;2024-01-03 09:40:00;1750,058042782776;2900;100,0;1118,598036782776;531,460006;p_max;51350,0;0,998320738874895
3465;2024-01-03 09:45:00;1256,6607315075019;2900;100,0;890,1556655075019;266,505066;p_max;51350,0;0,998320738874895
3470;2024-01-03 09:50:00;2688,0065;4050;100,0;1400,0;1188,0065;p_max;51350,0;0,998320738874895
3475;2024-01-03 09:55:00;4325,28391884516;6100;38,3852609252691;2450,0;1836,8986579198902;p_max;51350,0;0,998320738874895
3480;2024-01-03 10:00:00;5124,205753787461;7100;0,0;2505,924210075429;2618,2815437120316;p_max;51350,0;0,998320738874895
3485;2024-01-03 10:05:00;6288,420754999993;8800;0,0;3150,0;3138,4207549999933;p_max;51350,0;0,998320738874895
3490;2024-01-03 10:10:00;5994,885013016333;8750;0,0;3785,5996070163337;2209,2854059999995;p_max;51350,0;0,998320738874895
3495;2024-01-03 10:15:00;7248,016359936054;10450;0,0;4408,144452936053;2839,871907;p_max;51350,0;0,998320738874895
3500;2024-01-03 10:20:00;7272,169176278628;11450;0,0;4550,0;2722,169176278628;p_max;51350,0;0,998320738874895
3505;2024-01-03 10:25:00;7636,230969703972;12850;0,0;5711,530576455664;1924,7003932483085;p_max;51350,0;0,998320738874895
3510;2024-01-03 10:30:00;7677,825556249447;13550;0,0;6241,519734249447;1436,305822;p_max;51350,0;0,998320738874895
3515;2024-01-03 10:35:00;7197,591587066666;13450;0,0;5557,4272485028305;1640,164338563835;p_max;51350,0;0,998320738874895
3520;2024-01-03 10:40:00;8815,866072527544;14150;0,0;6391,672058527543;2424,194014;p_max;51350,0;0,998320738874895
3525;2024-01-03 10:45:00;7755,060024642365;13150;0,0;5950,234367642364;1804,8256570000003;p_max;51350,0;0,998320738874895
3530;2024-01-03 10:50:00;7763,924999776387;13150;0,0;5326,968097878612;2436,956901897776;p_max;51350,0;0,998320738874895
3535;2024-01-03 10:55:00;5742,667911741066;12100;0,0;4239,975331741066;1502,69258;p_max;51350,0;0,998320738874895
3540;2024-01-03 11:00:00;6378,148819728836;11800;0,0;5186,563095805393;1191,5857239234447;p_max;51350,0;0,998320738874895
3545;2024-01-03 11:05:00;6458,139269509215;11500;0,0;5827,552768509216;630,586501;p_max;51350,0;0,998320738874895
3550;2024-01-03 11:10:00;7568,957542730707;11800;0,0;6115,996102730707;1452,96144;p_max;51350,0;0,998320738874895
3555;2024-01-03 11:15:00;6757,381051803114;12150;0,0;5835,821554721833;921,559497081281;p_max;51350,0;0,998320738874895
