LKW_ID;Ladetyp;Zeit;Ladezeit;Leistung;Pplus;Pminus;SOC;X;z;Ladestrategie
1;NCS;370;315;100,0;100,0;0,0;0,9564487489194226;1,0;1,0;p_max
1;NCS;375;320;100,0;100,0;0,0;0,9680228229934966;1,0;1,0;p_max
1;NCS;380;325;100,0;100,0;0,0;0,9795968970675707;1,0;1,0;p_max
1;NCS;385;330;76,28280933618008;76,28280933618008;0,0;0,9911709711416448;1,0;1,0;p_max
1;NCS;390;335;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;395;340;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;400;345;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;405;350;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;410;355;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;415;360;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;420;365;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;425;370;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;430;375;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;435;380;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;440;385;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;445;390;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;450;395;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;455;400;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;460;405;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;465;410;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;470;415;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;475;420;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;480;425;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;485;430;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;490;435;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;495;440;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;500;445;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;505;450;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;510;455;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;515;460;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;520;465;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;525;470;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;530;475;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;535;480;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;540;485;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;545;490;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;550;495;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;555;500;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;560;505;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;565;510;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;570;515;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;575;520;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;580;525;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;585;530;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;590;535;0,0;0,0;0,0;1,0;1,0;1,0;p_max
1;NCS;595;540;;;;1,0;;;p_max
2;HPC;540;0;350,0;350,0;0,0;0,5427819704323988;1,0;1,0;p_max
2;HPC;545;5;350,0;350,0;0,0;0,5731639148768433;1,0;1,0;p_max
2;HPC;550;10;218,35170061876602;218,35170061876602;0,0;0,6035458593212877;1,0;1,0;p_max
2;HPC;555;15;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
2;HPC;560;20;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
2;HPC;565;25;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
2;HPC;570;30;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
2;HPC;575;35;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
2;HPC;580;40;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
2;HPC;585;45;;;;0,6225;;;p_max
3;MCS;580;0;1000,0;1000,0;0,0;0,4026660661526529;1,0;1,0;p_max
3;MCS;585;5;1000,0;1000,0;0,0;0,5184068068933936;1,0;1,0;p_max
3;MCS;590;10;1000,0;1000,0;0,0;0,6341475476341343;1,0;1,0;p_max
3;MCS;595;15;260,1651884410792;260,1651884410792;0,0;0,749888288374875;1,0;1,0;p_max
3;MCS;600;20;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
3;MCS;605;25;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
3;MCS;610;30;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
3;MCS;615;35;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
3;MCS;620;40;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
3;MCS;625;45;;;;0,7799999999999999;;;p_max
4;HPC;620;0;350,0;350,0;0,0;0,4632466053024314;1,0;1,0;p_max
4;HPC;625;5;350,0;350,0;0,0;0,4979688275246536;1,0;1,0;p_max
4;HPC;630;10;350,0;350,0;0,0;0,5326910497468759;1,0;1,0;p_max
4;HPC;635;15;350,0;350,0;0,0;0,5674132719690981;1,0;1,0;p_max
4;HPC;640;20;350,0;350,0;0,0;0,6021354941913203;1,0;1,0;p_max
4;HPC;645;25;350,0;350,0;0,0;0,6368577164135425;1,0;1,0;p_max
4;HPC;650;30;185,67421855149217;185,67421855149217;0,0;0,6715799386357647;1,0;1,0;p_max
4;HPC;655;35;0,0;0,0;0,0;0,6900000000000001;1,0;1,0;p_max
4;HPC;660;40;0,0;0,0;0,0;0,6900000000000001;1,0;1,0;p_max
4;HPC;665;45;;;;0,6900000000000001;;;p_max
5;HPC;635;0;350,0;350,0;0,0;0,4212353820222541;1,0;1,0;p_max
5;HPC;640;5;350,0;350,0;0,0;0,4559576042444763;1,0;1,0;p_max
5;HPC;645;10;350,0;350,0;0,0;0,4906798264666985;1,0;1,0;p_max
5;HPC;650;15;350,0;350,0;0,0;0,5254020486889207;1,0;1,0;p_max
5;HPC;655;20;350,0;350,0;0,0;0,5601242709111429;1,0;1,0;p_max
5;HPC;660;25;350,0;350,0;0,0;0,5948464931333651;1,0;1,0;p_max
5;HPC;665;30;350,0;350,0;0,0;0,6295687153555873;1,0;1,0;p_max
5;HPC;670;35;259,14734921567987;259,14734921567987;0,0;0,664290937577811;1,0;1,0;p_max
5;HPC;675;40;0,0;0,0;0,0;0,6900000000000015;1,0;1,0;p_max
5;HPC;680;45;;;;0,6900000000000015;;;p_max
6;HPC;635;0;350,0;350,0;0,0;0,4948206851751187;1,0;1,0;p_max
6;HPC;640;5;350,0;350,0;0,0;0,5295429073973409;1,0;1,0;p_max
6;HPC;645;10;350,0;350,0;0,0;0,5642651296195631;1,0;1,0;p_max
6;HPC;650;15;350,0;350,0;0,0;0,5989873518417853;1,0;1,0;p_max
6;HPC;655;20;350,0;350,0;0,0;0,6337095740640075;1,0;1,0;p_max
6;HPC;660;25;217,4074934348045;217,4074934348045;0,0;0,6684317962862297;1,0;1,0;p_max
6;HPC;665;30;0,0;0,0;0,0;0,6900000000000001;1,0;1,0;p_max
6;HPC;670;35;0,0;0,0;0,0;0,6900000000000001;1,0;1,0;p_max
6;HPC;675;40;0,0;0,0;0,0;0,6900000000000001;1,0;1,0;p_max
6;HPC;680;45;;;;0,6900000000000001;;;p_max
7;MCS;655;0;1000,0;1000,0;0,0;0,3477989040672405;1,0;1,0;p_max
7;MCS;660;5;1000,0;1000,0;0,0;0,43460445962279604;1,0;1,0;p_max
7;MCS;665;10;1000,0;1000,0;0,0;0,5214100151783516;1,0;1,0;p_max
7;MCS;670;15;164,55662514538972;164,55662514538972;0,0;0,6082155707339072;1,0;1,0;p_max
7;MCS;675;20;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
7;MCS;680;25;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
7;MCS;685;30;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
7;MCS;690;35;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
7;MCS;695;40;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
7;MCS;700;45;;;;0,6225;;;p_max
8;MCS;660;0;1000,0;1000,0;0,0;0,3282103185970559;1,0;1,0;p_max
8;MCS;665;5;1000,0;1000,0;0,0;0,41501587415261143;1,0;1,0;p_max
8;MCS;670;10;1000,0;1000,0;0,0;0,501821429708167;1,0;1,0;p_max
8;MCS;675;15;390,2171297619168;390,2171297619168;0,0;0,5886269852637226;1,0;1,0;p_max
8;MCS;680;20;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
8;MCS;685;25;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
8;MCS;690;30;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
8;MCS;695;35;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
8;MCS;700;40;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
8;MCS;705;45;;;;0,6225;;;p_max
9;HPC;665;0;350,0;350,0;0,0;0,5077169255529117;1,0;1,0;p_max
9;HPC;670;5;350,0;350,0;0,0;0,5424391477751339;1,0;1,0;p_max
9;HPC;675;10;350,0;350,0;0,0;0,5771613699973561;1,0;1,0;p_max
9;HPC;680;15;350,0;350,0;0,0;0,6118835922195783;1,0;1,0;p_max
9;HPC;685;20;350,0;350,0;0,0;0,6466058144418005;1,0;1,0;p_max
9;HPC;690;25;87,41339042665061;87,41339042665061;0,0;0,6813280366640228;1,0;1,0;p_max
9;HPC;695;30;0,0;0,0;0,0;0,69;1,0;1,0;p_max
9;HPC;700;35;0,0;0,0;0,0;0,69;1,0;1,0;p_max
9;HPC;705;40;0,0;0,0;0,0;0,69;1,0;1,0;p_max
9;HPC;710;45;;;;0,69;;;p_max
10;MCS;680;0;1000,0;1000,0;0,0;0,34596499344142;1,0;1,0;p_max
10;MCS;685;5;1000,0;1000,0;0,0;0,43277054899697553;1,0;1,0;p_max
10;MCS;690;10;1000,0;1000,0;0,0;0,5195761045525311;1,0;1,0;p_max
10;MCS;695;15;185,68327555484188;185,68327555484188;0,0;0,6063816601080867;1,0;1,0;p_max
10;MCS;700;20;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
10;MCS;705;25;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
10;MCS;710;30;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
10;MCS;715;35;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
10;MCS;720;40;0,0;0,0;0,0;0,6225;1,0;1,0;p_max
10;MCS;725;45;;;;0,6225;;;p_max
11;HPC;710;0;350,0;350,0;0,0;0,4669475018303859;1,0;1,0;p_max
11;HPC;715;5;350,0;350,0;0,0;0,5016697240526081;1,0;1,0;p_max
11;HPC;720;10;350,0;350,0;0,0;0,5363919462748303;1,0;1,0;p_max
11;HPC;725;15;350,0;350,0;0,0;0,5711141684970525;1,0;1,0;p_max
11;HPC;730;20;350,0;350,0;0,0;0,6058363907192748;1,0;1,0;p_max
11;HPC;735;25;350,0;350,0;0,0;0,640558612941497;1,0;1,0;p_max
11;HPC;740;30;148,36918154971073;148,36918154971073;0,0;0,6752808351637192;1,0;1,0;p_max
11;HPC;745;35;0,0;0,0;0,0;0,6900000000000001;1,0;1,0;p_max
